Model,Pearson,MOA
Shuffled Complete,0.9346349515423128,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.7917175207501925,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.8889682757295582,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9818581450657424,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.8433316576887884,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9676401051317725,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9502031839616502,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.968910660214438,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9094849394680288,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.971271461145374,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.972485398135424,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9500169123075094,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9439329844938772,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9583293158197008,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9631862732867442,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9478650315141433,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Complete,0.9369696544912148,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9466288618995098,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9863675908709938,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9562476799076596,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9608939915319434,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9774181408460983,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9937384406394494,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9826473558972368,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9667127780199656,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9499565164019276,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Complete,0.9224653759808314,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.9243897482384698,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.9134883418325276,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.9694436078746766,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.940803876475875,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.8776570399503365,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.958942985925488,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.9273875868835793,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.9674649669139272,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.9294988830002084,histamine receptor agonist|histamine receptor antagonist
Shuffled Complete,0.88386623168525,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8829557022142264,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8806521335011168,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8667579715359589,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8634755967636216,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8954451705209049,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8894508387902641,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8925320210380882,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.921441778011017,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.8472170704191555,RAF inhibitor|VEGFR inhibitor
Shuffled Complete,0.6789203912434306,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7078982809251652,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7215704738788836,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7719815475051736,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.6934550282772785,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.6595101685954229,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7531598221600571,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7479719769630857,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7134351039605192,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.7225242461629086,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Complete,0.8479578042619134,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.9793687516738764,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.9424919145751726,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.983182222266585,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.8636952357816461,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.8461366045571118,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.902483935220878,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.98353874900576,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.7809056552325514,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.984332283471936,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Complete,0.9168553764260448,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9331030800206388,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9465004206795528,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9658463053240745,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9452720923720448,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.8890616321553128,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9639918149767052,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9420015596299152,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9304976041966868,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9197118060603804,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Complete,0.9312080826161392,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.9143458980924848,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.9394805582923998,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.9333974942177184,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.921034280967969,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.9321993652911515,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.9124119497973474,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.9146710905792572,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.8654728253673977,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.891203670478142,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Complete,0.906944850195404,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.906115128301086,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9043803318173704,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9112348750016952,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9139704058500652,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9240777509481451,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9103297003628186,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9281778291734166,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9167887919227404,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.8870174779795826,serotonin receptor antagonist|sodium channel blocker
Shuffled Complete,0.9412379987569124,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.700301195558607,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9171749064023808,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9649339464054004,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9408568780132468,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9563746453895212,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9583225689990216,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9620610257486736,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9350282119112764,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.954297594419244,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Complete,0.9414014279763836,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9768140424264162,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.977288833910309,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9287517362795602,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9487078987386524,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9016435742279448,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.8710643694886411,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9730383759955454,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.7003922682761996,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9739430208932306,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Complete,0.9647038727080406,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.90827918859845,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.8780678105627099,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9698618693606026,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9686535862471672,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9706079985867548,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9618773215377652,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9503140225375576,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9620384482784464,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9549230796097636,EGFR inhibitor|protein tyrosine kinase inhibitor
Shuffled Complete,0.9690565598723844,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9456526172218704,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9276356072088338,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9550670968878044,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9675172149248624,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9373964538405476,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9556475627571088,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.8778316242408195,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9868274461032952,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9507654081804898,leukotriene receptor antagonist|lipoxygenase inhibitor
Shuffled Complete,0.9683242582327586,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.8671866960106022,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.9495329445790636,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.9801660531093308,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.9424158564509324,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.9583383707638808,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.8926965494849416,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.9698120144531772,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.932172130566898,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.8547592258376666,apoptosis stimulant|ribonucleotide reductase inhibitor
Shuffled Complete,0.9270320364928406,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.915836465959214,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.9774300135297678,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.961666750191562,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.9056482522768124,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.7437413843392101,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.8180403496236022,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.8183328978951012,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.9767907078803272,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.9685923418459204,norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI)
Shuffled Complete,0.6538847818875303,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.7106804247475347,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.6262238162534242,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.6845167919427301,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.6226514607219644,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.6586116020927454,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.6874344156208029,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.649550022476323,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.6787718131969099,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.7306364331065925,DNA inhibitor|topoisomerase inhibitor
Shuffled Complete,0.9711703588189065,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9840406729925176,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.8810284914604493,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9489316510504976,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9285124147513952,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9535228452421296,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.987213366060022,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9649576476171842,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9405543263954396,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.9696239833857224,cyclooxygenase inhibitor|opioid receptor agonist
Shuffled Complete,0.8907178759055716,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.914191668566953,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8558853580879972,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8732491288190168,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.9184419398934444,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8911094701061955,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8676128029255642,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8805478895662981,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8987768188191462,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8885345758432052,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
Shuffled Complete,0.8604220194146098,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9237404287717356,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9260359299558256,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9537933065426444,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9652296455803416,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9512699683689816,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9418385742269888,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9321367490897547,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9507416695043064,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9380560271466164,antiviral|RNA synthesis inhibitor
Shuffled Complete,0.9181410144234858,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9345605849576728,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9254004064981916,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.938621364795021,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.908211870113784,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9442374820154684,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9230068878146844,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.7617556803663083,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9392605848341108,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.916428209120706,cyclooxygenase inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.8457122612594576,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8397027066738736,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8155362211210875,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8249258812210739,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8580894138603399,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8635382055336623,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8421450127553411,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.8498365945396834,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.806424413676057,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.7730646288817079,glucocorticoid receptor agonist|immunosuppressant
Shuffled Complete,0.9530094754474912,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.9734834871438672,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.7119760008162007,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.8785507755983484,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.8606115372326941,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.9774222267816552,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.9599616190729884,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.901573427781379,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.9687176080292574,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.9774702265592434,adenosine reuptake inhibitor|phosphodiesterase inhibitor
Shuffled Complete,0.976241597556683,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.974036314775638,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.964428830974514,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.969915531040695,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.9648109145013462,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.9817896139728304,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.9643655832257988,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.9723908192847086,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.9704388821287016,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.9669074346139332,cyclooxygenase inhibitor|PPAR receptor agonist
Shuffled Complete,0.8916369461956137,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9647910075983336,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.974803034670351,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9217949477777596,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9443812148587658,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9643077629428348,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.957024513479334,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9732628227278448,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9800341007238136,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9806530011401112,aromatase inhibitor|TRPV antagonist
Shuffled Complete,0.9748454595866136,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.983919027032208,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.988759054954909,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.9569220230720306,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.9796363334534134,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.9824484897827762,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.9892632806555592,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.9849093702239572,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.9783583392345808,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.983395557749483,adrenergic receptor antagonist|glutamate receptor antagonist
Shuffled Complete,0.5644987714586789,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.4329436180991818,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.4797812932086941,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.3382818767354247,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.4150598408737255,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.4197422289910662,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.4573547992833388,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.382347134870873,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.3319281179229386,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.4849004052989799,RNA synthesis inhibitor|topoisomerase inhibitor
Shuffled Complete,0.9711763051394768,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.9457520205170304,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.9639567402423118,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.9365874406946512,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.9679045403913386,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.946316658851994,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.954344603704187,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.9606107355460994,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.980203644445128,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.93729961663064,adrenergic receptor antagonist|calcium channel blocker
Shuffled Complete,0.3760963281975557,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.3096275032356083,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.4375588994997293,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.35417377763204,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.3974730356970389,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.3738614003895231,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.3280300804782499,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.3171287887367524,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.3218721285690003,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.4017855852616732,Aurora kinase inhibitor|JAK inhibitor
Shuffled Complete,0.9592771417045568,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9354246633912784,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.967802122367869,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.958890259697473,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9706879920094784,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9892521339232542,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9883204620139792,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.7465938364651549,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9857975455205618,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.976889704847336,leukotriene synthesis inhibitor|lipoxygenase inhibitor
Shuffled Complete,0.9208136350524336,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.9456532492183494,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.8997088553976895,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.9194522261486068,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.909499574117844,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.920611694146154,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.9397733705406218,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.9064340232527024,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.9181748175027916,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.90875048545664,EGFR inhibitor|VEGFR inhibitor
Shuffled Complete,0.9765270409889112,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.971795083959688,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9706356037345945,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.970946463560916,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9743362030445636,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9697837202687783,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9597282830073864,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9761302118834576,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.97277650441164,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9836115356859544,dopamine receptor antagonist|serotonin receptor agonist
Shuffled Complete,0.9444896010175308,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9551911874156708,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.8827255813741792,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9472692592197934,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9320418302121216,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9475584444863993,glutamate receptor antagonist|sigma receptor agonist
