epoch,model,shuffled,loss_type,loss_value
155,beta,shuffled,val_loss,2063.908447265625
156,beta,shuffled,val_loss,2063.8701171875
157,beta,shuffled,val_loss,2063.8935546875
158,beta,shuffled,val_loss,2063.908203125
159,beta,shuffled,val_loss,2063.885986328125
160,beta,shuffled,val_loss,2063.93701171875
161,beta,shuffled,val_loss,2063.924560546875
162,beta,shuffled,val_loss,2063.892333984375
163,beta,shuffled,val_loss,2063.889404296875
164,beta,shuffled,val_loss,2063.938720703125
165,beta,shuffled,val_loss,2063.855224609375
166,beta,shuffled,val_loss,2063.921142578125
167,beta,shuffled,val_loss,2063.90625
168,beta,shuffled,val_loss,2063.909423828125
169,beta,shuffled,val_loss,2063.8779296875
170,beta,shuffled,val_loss,2063.8857421875
171,beta,shuffled,val_loss,2063.93212890625
172,beta,shuffled,val_loss,2063.87744140625
173,beta,shuffled,val_loss,2063.92724609375
174,beta,shuffled,val_loss,2063.9345703125
175,beta,shuffled,val_loss,2063.921142578125
176,beta,shuffled,val_loss,2063.89453125
177,beta,shuffled,val_loss,2063.8701171875
178,beta,shuffled,val_loss,2063.8984375
179,beta,shuffled,val_loss,2063.905029296875
0,vanilla,shuffled,val_loss,2055.137939453125
1,vanilla,shuffled,val_loss,1985.77734375
2,vanilla,shuffled,val_loss,1963.586669921875
3,vanilla,shuffled,val_loss,1951.59814453125
4,vanilla,shuffled,val_loss,1942.535400390625
5,vanilla,shuffled,val_loss,1935.1832275390625
6,vanilla,shuffled,val_loss,1927.533203125
7,vanilla,shuffled,val_loss,1921.7933349609373
8,vanilla,shuffled,val_loss,1915.690673828125
9,vanilla,shuffled,val_loss,1910.367431640625
10,vanilla,shuffled,val_loss,1905.96240234375
11,vanilla,shuffled,val_loss,1900.398193359375
12,vanilla,shuffled,val_loss,1895.760986328125
13,vanilla,shuffled,val_loss,1890.383544921875
14,vanilla,shuffled,val_loss,1885.017333984375
15,vanilla,shuffled,val_loss,1880.3026123046875
16,vanilla,shuffled,val_loss,1875.7747802734373
17,vanilla,shuffled,val_loss,1871.559814453125
18,vanilla,shuffled,val_loss,1868.0909423828125
19,vanilla,shuffled,val_loss,1864.189453125
20,vanilla,shuffled,val_loss,1860.69580078125
21,vanilla,shuffled,val_loss,1857.9500732421875
22,vanilla,shuffled,val_loss,1855.0242919921875
23,vanilla,shuffled,val_loss,1851.8271484375
24,vanilla,shuffled,val_loss,1849.4644775390625
25,vanilla,shuffled,val_loss,1846.7125244140625
26,vanilla,shuffled,val_loss,1844.3482666015625
27,vanilla,shuffled,val_loss,1841.912109375
28,vanilla,shuffled,val_loss,1839.99072265625
29,vanilla,shuffled,val_loss,1837.3204345703125
30,vanilla,shuffled,val_loss,1835.6419677734373
31,vanilla,shuffled,val_loss,1833.7960205078125
32,vanilla,shuffled,val_loss,1831.464599609375
33,vanilla,shuffled,val_loss,1829.7430419921875
34,vanilla,shuffled,val_loss,1827.9998779296875
35,vanilla,shuffled,val_loss,1826.5128173828125
36,vanilla,shuffled,val_loss,1824.580078125
37,vanilla,shuffled,val_loss,1822.7496337890625
38,vanilla,shuffled,val_loss,1821.003173828125
39,vanilla,shuffled,val_loss,1819.5565185546875
40,vanilla,shuffled,val_loss,1817.9930419921875
41,vanilla,shuffled,val_loss,1816.830322265625
42,vanilla,shuffled,val_loss,1815.3187255859373
43,vanilla,shuffled,val_loss,1814.3843994140625
44,vanilla,shuffled,val_loss,1813.02783203125
45,vanilla,shuffled,val_loss,1811.98876953125
46,vanilla,shuffled,val_loss,1810.96826171875
47,vanilla,shuffled,val_loss,1809.717041015625
48,vanilla,shuffled,val_loss,1808.83935546875
49,vanilla,shuffled,val_loss,1807.7694091796875
50,vanilla,shuffled,val_loss,1806.835693359375
51,vanilla,shuffled,val_loss,1805.9193115234373
52,vanilla,shuffled,val_loss,1805.02685546875
53,vanilla,shuffled,val_loss,1804.63720703125
54,vanilla,shuffled,val_loss,1803.63232421875
55,vanilla,shuffled,val_loss,1803.177490234375
56,vanilla,shuffled,val_loss,1802.5531005859373
57,vanilla,shuffled,val_loss,1801.68115234375
58,vanilla,shuffled,val_loss,1801.0093994140625
59,vanilla,shuffled,val_loss,1800.664794921875
60,vanilla,shuffled,val_loss,1799.71826171875
61,vanilla,shuffled,val_loss,1799.521728515625
62,vanilla,shuffled,val_loss,1798.7269287109375
63,vanilla,shuffled,val_loss,1798.3414306640625
64,vanilla,shuffled,val_loss,1797.90576171875
65,vanilla,shuffled,val_loss,1797.57861328125
66,vanilla,shuffled,val_loss,1797.077392578125
67,vanilla,shuffled,val_loss,1796.7835693359375
68,vanilla,shuffled,val_loss,1796.092041015625
69,vanilla,shuffled,val_loss,1795.39404296875
70,vanilla,shuffled,val_loss,1795.291015625
71,vanilla,shuffled,val_loss,1794.7364501953125
72,vanilla,shuffled,val_loss,1794.3370361328125
73,vanilla,shuffled,val_loss,1794.0423583984375
74,vanilla,shuffled,val_loss,1793.6614990234375
75,vanilla,shuffled,val_loss,1793.012939453125
76,vanilla,shuffled,val_loss,1792.863037109375
77,vanilla,shuffled,val_loss,1792.342041015625
78,vanilla,shuffled,val_loss,1792.205810546875
79,vanilla,shuffled,val_loss,1791.759033203125
80,vanilla,shuffled,val_loss,1791.427734375
81,vanilla,shuffled,val_loss,1791.1158447265625
82,vanilla,shuffled,val_loss,1791.0496826171875
83,vanilla,shuffled,val_loss,1790.37353515625
84,vanilla,shuffled,val_loss,1790.2364501953125
85,vanilla,shuffled,val_loss,1789.9251708984375
86,vanilla,shuffled,val_loss,1789.706787109375
87,vanilla,shuffled,val_loss,1789.3043212890625
88,vanilla,shuffled,val_loss,1789.4072265625
89,vanilla,shuffled,val_loss,1788.9525146484375
90,vanilla,shuffled,val_loss,1788.9124755859375
91,vanilla,shuffled,val_loss,1788.1715087890625
92,vanilla,shuffled,val_loss,1788.22314453125
93,vanilla,shuffled,val_loss,1787.98486328125
94,vanilla,shuffled,val_loss,1787.6221923828125
95,vanilla,shuffled,val_loss,1787.15087890625
96,vanilla,shuffled,val_loss,1787.493896484375
97,vanilla,shuffled,val_loss,1786.9552001953125
98,vanilla,shuffled,val_loss,1786.317138671875
99,vanilla,shuffled,val_loss,1786.152587890625
100,vanilla,shuffled,val_loss,1785.928466796875
101,vanilla,shuffled,val_loss,1785.6868896484375
102,vanilla,shuffled,val_loss,1785.600830078125
103,vanilla,shuffled,val_loss,1785.3626708984375
104,vanilla,shuffled,val_loss,1785.150146484375
105,vanilla,shuffled,val_loss,1784.5960693359375
106,vanilla,shuffled,val_loss,1784.833740234375
107,vanilla,shuffled,val_loss,1784.7576904296875
108,vanilla,shuffled,val_loss,1784.226806640625
109,vanilla,shuffled,val_loss,1784.1546630859375
110,vanilla,shuffled,val_loss,1783.8548583984375
111,vanilla,shuffled,val_loss,1783.5858154296875
112,vanilla,shuffled,val_loss,1783.80859375
113,vanilla,shuffled,val_loss,1783.343994140625
114,vanilla,shuffled,val_loss,1783.0535888671875
115,vanilla,shuffled,val_loss,1783.265380859375
116,vanilla,shuffled,val_loss,1782.833740234375
117,vanilla,shuffled,val_loss,1782.781982421875
118,vanilla,shuffled,val_loss,1782.5616455078125
119,vanilla,shuffled,val_loss,1782.40185546875
120,vanilla,shuffled,val_loss,1782.8568115234375
121,vanilla,shuffled,val_loss,1782.038818359375
122,vanilla,shuffled,val_loss,1782.0816650390625
123,vanilla,shuffled,val_loss,1782.2869873046875
124,vanilla,shuffled,val_loss,1781.6478271484375
125,vanilla,shuffled,val_loss,1781.28271484375
126,vanilla,shuffled,val_loss,1781.9083251953125
127,vanilla,shuffled,val_loss,1781.3095703125
128,vanilla,shuffled,val_loss,1781.05078125
129,vanilla,shuffled,val_loss,1780.890625
130,vanilla,shuffled,val_loss,1780.9412841796875
131,vanilla,shuffled,val_loss,1780.686767578125
132,vanilla,shuffled,val_loss,1781.1134033203125
133,vanilla,shuffled,val_loss,1780.5447998046875
134,vanilla,shuffled,val_loss,1780.53759765625
135,vanilla,shuffled,val_loss,1780.49609375
136,vanilla,shuffled,val_loss,1779.952392578125
137,vanilla,shuffled,val_loss,1779.9149169921875
138,vanilla,shuffled,val_loss,1779.7828369140625
139,vanilla,shuffled,val_loss,1779.4622802734375
140,vanilla,shuffled,val_loss,1779.127197265625
141,vanilla,shuffled,val_loss,1779.3892822265625
142,vanilla,shuffled,val_loss,1779.5169677734375
143,vanilla,shuffled,val_loss,1779.1514892578125
144,vanilla,shuffled,val_loss,1779.0028076171875
145,vanilla,shuffled,val_loss,1779.1341552734375
146,vanilla,shuffled,val_loss,1778.6046142578125
147,vanilla,shuffled,val_loss,1778.6173095703125
148,vanilla,shuffled,val_loss,1778.267333984375
149,vanilla,shuffled,val_loss,1778.386962890625
150,vanilla,shuffled,val_loss,1778.31982421875
151,vanilla,shuffled,val_loss,1778.052001953125
152,vanilla,shuffled,val_loss,1777.902099609375
153,vanilla,shuffled,val_loss,1777.85791015625
154,vanilla,shuffled,val_loss,1777.546142578125
155,vanilla,shuffled,val_loss,1777.2542724609375
156,vanilla,shuffled,val_loss,1777.451416015625
157,vanilla,shuffled,val_loss,1777.071044921875
158,vanilla,shuffled,val_loss,1776.97705078125
159,vanilla,shuffled,val_loss,1776.822998046875
160,vanilla,shuffled,val_loss,1776.6263427734375
161,vanilla,shuffled,val_loss,1777.100830078125
162,vanilla,shuffled,val_loss,1776.0955810546875
163,vanilla,shuffled,val_loss,1776.794189453125
164,vanilla,shuffled,val_loss,1776.445556640625
165,vanilla,shuffled,val_loss,1776.4105224609375
166,vanilla,shuffled,val_loss,1776.21533203125
167,vanilla,shuffled,val_loss,1775.8868408203125
168,vanilla,shuffled,val_loss,1775.8309326171875
169,vanilla,shuffled,val_loss,1775.6728515625
170,vanilla,shuffled,val_loss,1775.83740234375
171,vanilla,shuffled,val_loss,1775.5662841796875
172,vanilla,shuffled,val_loss,1775.7734375
173,vanilla,shuffled,val_loss,1775.2884521484375
174,vanilla,shuffled,val_loss,1775.38232421875
175,vanilla,shuffled,val_loss,1775.285400390625
176,vanilla,shuffled,val_loss,1774.9658203125
177,vanilla,shuffled,val_loss,1775.1322021484375
178,vanilla,shuffled,val_loss,1774.8216552734375
179,vanilla,shuffled,val_loss,1774.85693359375
0,mmd,shuffled,val_loss,8062.68798828125
1,mmd,shuffled,val_loss,4026.75927734375
2,mmd,shuffled,val_loss,3626.27392578125
3,mmd,shuffled,val_loss,3552.9033203125
4,mmd,shuffled,val_loss,3535.080078125
5,mmd,shuffled,val_loss,3506.732177734375
6,mmd,shuffled,val_loss,3335.8837890625
7,mmd,shuffled,val_loss,3400.6728515625
8,mmd,shuffled,val_loss,3448.55712890625
9,mmd,shuffled,val_loss,3365.027099609375
10,mmd,shuffled,val_loss,3434.570556640625
11,mmd,shuffled,val_loss,3456.34130859375
12,mmd,shuffled,val_loss,3433.23779296875
13,mmd,shuffled,val_loss,3406.3447265625
14,mmd,shuffled,val_loss,3433.77880859375
15,mmd,shuffled,val_loss,3416.8203125
16,mmd,shuffled,val_loss,3404.70166015625
17,mmd,shuffled,val_loss,3566.878662109375
18,mmd,shuffled,val_loss,3433.298095703125
19,mmd,shuffled,val_loss,3464.554443359375
20,mmd,shuffled,val_loss,3476.302490234375
21,mmd,shuffled,val_loss,3561.57568359375
22,mmd,shuffled,val_loss,3304.402587890625
23,mmd,shuffled,val_loss,3381.788818359375
24,mmd,shuffled,val_loss,3368.69189453125
25,mmd,shuffled,val_loss,3470.605712890625
26,mmd,shuffled,val_loss,3472.232177734375
27,mmd,shuffled,val_loss,3402.3671875
28,mmd,shuffled,val_loss,3372.13525390625
29,mmd,shuffled,val_loss,3408.62353515625
